stfips,pm10,pm25,O3,ln_so2,ln_nox,ln_co,a_edb,a_formaldehyde,a_teca_ln,a_112tca_ln,a_dbcp_ln,a_dcl_propene_ln,a_acrylic_acid_ln,a_benzidine_ln,a_benzyl_cl_ln,a_be_ln,a_dehp_ln,a_cyls_ln,a_cl_ln,a_c6h5cl_ln,a_chloroform_ln,a_chloroprene_ln,a_cr_ln,a_co_ln,a_cn_ln,a_dbp_ln,a_etcl_ln,a_ebenzine_ln,a_edc_ln,a_glycol_ethers_ln,a_n2h2_ln,a_hcl_ln,a_isophorone_ln,a_mn_ln,a_mebr_ln,a_mecl2_ln,a_ph3_ln,a_pcbs_ln,a_procl2_ln,a_quinolin_ln,a_c2hcl3_ln,a_vycl_ln,al_pwn_gm_env_rate_ln,civic_env_rate_ln,ed_env_rate_ln,hc_env_rate_ln,neg_food_rate_ln,pos_food_rate_ln,rec_env_rate_ln,ss_env_rate_ln,ln_fatalities,total_units_ln,SecondaryRoadProportion,CommuteTime,ln_PubTrans,sum_NWIBG,NINDEX_open,Farms_per_acre_ln,Pct_irrigated_acres_ln,Pct_nematode_acres_ln,Pct_manure_acres_ln,Pct_disease_acres_ln,Pct_defoliate_acres_ln,Pct_harvested_acres_ln,Pct_au_ln,fungicide_ln,herbicide_ln,insecticide_ln,std_coal_prim_pop_ln,std_metal_prim_pop_ln,std_nonmetal_prim_pop_ln,std_sandandgravel_prim_pop_ln,std_stone_prim_pop_ln,Facilities_Rate_ln,Pct_BS,Pct_Unemp_total,Pct_Fam_Pov,Pct_Vacant_Housing,Med_HH_Value,ln_HH_Inc,ln_Occs_Room,Pct_RenterOcc,ln_ViolAv,num_CreatClass,DEMO2008,GINI_est,Per_TotPopSS,Per_PSWithSW,D303_Percent_ln,ALLNPDESperKM_ln,CaAve_ln,Kave_ln,NO3Ave,ClAve_ln,SO4Ave_ln,HgAve,AvgOfD3_ave,W_As_ln,W_Ba_ln,W_Cr_ln,W_CN_ln,W_FL_ln,W_NO3_ln,W_NO2_ln,W_SE_ln,W_ENDRIN_ln,W_METHOXYCHLOR_ln,W_DALAPON_ln,W_DEHA_ln,W_SIMAZINE_ln,W_DEHP_ln,W_PICLORAM_ln,W_DINOSEB_ln,W_ATRAZINE_ln,W_BENZOAP_ln,W_PCP_ln,W_EDB_ln,W_XYLENES_ln,W_PDCB_ln,W_111TRICHLORANE_ln,W_TOLUENE_ln,W_ALPHA,Coliform_Proportion_ln,sociod_EQI_2Jan2018_VC,built_EQI_2Jan2018_VC,air_EQI_2Jan2018_VC,land_EQI_2Jan2018_VC,water_EQI_2Jan2018_VC,EQI_cont,EQI
29173,13.16398492,9.624029542,0.045544592,0.519770495,2.046966677,-1.083976626,0.000464964,1.66952614,-5.490099375,-17.74925904,-11.59232062,-35.23192358,-33.44016411,-16.34422355,-15.79742845,-10.54877298,-4.813473396,-14.75409496,-28.70836127,-11.33741761,-2.422161759,-14.76885395,-9.549114481,-21.0085601,-5.162388849,-13.44397942,-8.727115587,-4.635111136,-5.580234174,-24.72316423,-15.45026628,-4.160505063,-30.54979235,-7.038113676,-2.946942109,-1.784603844,-10.15618865,-10.72378651,-7.211551634,-12.91225319,-3.742642391,-11.98930751,-7.435142994,-6.0080266,-6.829007149,-6.92431736,-7.280992508,-6.587845325,-6.182380199,-6.587845325,1.2237755,-3.1224897,0.132062677,23.3,0.0,4.5402322,33.625595,-6.074132919,-1.236612916,-3.863510847,-4.469910622,-6.311099529,-3.203582048,-0.803388596,-11.67059135,7.08682851,11.59763925,7.821218684,-8.126173954,-15.22465656,-15.06716777,-9.224874933,-6.924006771,-7.280992508,12.9,3.8,5.1,18.9,106800.0,8.3282099,-2.3025851,18.2,5.810843468,0.14398,40.1,0.389,2.3605783,0.0,2.270101319,3.12843355,-1.340787962,-1.36177262,0.924347006,-2.000005154,0.211528875,10.97458283,0.0,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-6.907755279,0.112203024,0.746663809,-1.012696624,0.604840457,-1.399840713,-0.300655514,2
51540,19.93268982,9.237844807,0.047197584,0.19062977,2.391393164,-0.964933174,0.000803722,1.83842139,-5.403032952,-11.23914803,-12.43593047,-35.23192358,-33.44016411,-14.05898779,-13.46439371,-9.684720828,-4.773897807,-9.920744918,-10.73547341,-9.193255428,-2.389850346,-12.91088757,-6.517858336,-16.27373061,-4.004570735,-11.3135581,-8.912487338,-2.930718262,-5.628667772,-10.98450705,-15.27658922,1.876444125,-14.60742081,-6.727421962,-2.946836462,-1.655529218,-12.5042091,-11.25904132,-5.842091941,-8.425784791,-3.41440981,-7.172815338,-7.789569378,-5.475934505,-5.789592266,-4.769144535,-6.180131912,-5.277264118,-6.28549242,-5.520885944,0.18232159,-3.6171305,0.18171698,15.5,1.9878744,14.434092,37.611584,-12.96707058,-7.924695492,-13.53560829,-13.36954308,-13.94505024,-13.97979546,-10.56011009,-18.15371132,9.520719408,11.10534557,9.007419703,-14.28535668,-15.22465656,-15.06716777,-10.6713001,-15.00117733,-9.070503235,21.6,4.5,9.8,8.7,279700.0,9.757884,-0.51082563,58.7,6.416503429,0.35699,78.4,0.505,4.572743,0.0,4.488188986,5.96603931,-2.384150702,-1.748308791,0.812779704,-1.350221307,0.244165329,8.73285814,0.0,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-6.907755279,-2.41687727,-2.475487471,0.537091315,-3.657484531,-1.394562125,-1.901909828,0
55061,15.07170886,10.96012102,0.042932178,0.991704675,0.946486842,-1.238676819,0.000497816,1.754684135,-5.327008118,-14.4672948,-13.11959448,-2.776773444,-7.98785398,-18.02984262,-9.487301613,-9.496762909,-4.817031349,-11.32339265,-8.46742727,-3.425898721,-2.179690887,-11.47870355,-7.367459403,-12.66015605,-3.245288872,-9.122949051,-5.540169213,-1.933485899,-5.464835529,-5.697864544,-15.44335817,-3.765790968,-7.838145672,-6.370202235,-1.879285205,-0.915348964,-12.63472442,-11.3095934,-7.103782471,-8.446783201,-1.692533615,-9.727927094,-6.466047764,-6.348264694,-6.530586243,-6.103141785,-6.987344265,-6.103141785,-6.170583248,-6.564487457,0.95551139,-6.2492323,0.290622884,23.2,-1.2039728,5.88445,23.595535,-5.621984959,-3.107670546,-3.055435181,-1.702975154,-5.138516426,-6.234023094,-0.517783582,-12.20750523,7.533840758,10.55770093,8.209619021,-14.28535668,-15.22465656,-9.92591588,-6.753558478,-15.00117733,-7.29272604,10.0,4.5,6.3,10.3,144400.0,9.0208731,-2.3025851,18.3,5.197679043,0.15799,54.7,0.381,58.034412,0.0,2.549146685,2.027961577,-1.520658021,-1.439300217,1.042518046,-2.238111519,0.098620606,7.890363772,0.0,-5.80914299,-2.813410717,-5.11599581,-3.473768074,-0.274436846,0.231111721,-4.605170186,-6.214608098,-3.912023005,-2.207274913,0.076961041,0.722705983,-2.120263536,-2.525728644,-1.966112856,-1.714798428,-2.040220829,-2.207274913,-2.995732274,-2.407945609,-0.510825624,-1.897119985,-1.966112856,-0.562118918,0.0,-5.636213737,-0.161991879,0.279986829,1.308193803,0.855531871,0.564368725,1.241168857,5
27119,13.79326896,8.499966295,0.039940741,-1.221532941,1.702113737,-1.097387122,0.00030499,1.040745597,-5.537594199,-20.35706526,-12.59724051,-5.074629961,-14.87028612,-17.32197969,-12.68556807,-10.52244898,-4.844665443,-14.24872248,-8.877948916,-5.864171449,-2.421123939,-17.49079564,-9.547982618,-14.14940888,-5.095766365,-12.00767058,-7.772804368,-4.547563707,-5.883667631,-16.565824,-15.45026628,-4.359634512,-9.696135636,-7.028209137,-2.791848813,-1.785681825,-10.80174191,-10.48827386,-7.262558776,-13.53787882,-3.949792079,-12.04534851,-7.588323593,-5.556891441,-6.409668922,-5.850052834,-6.647340298,-6.233778,-6.390620708,-5.493377686,1.8245493,-3.1727443,0.145377716,17.1,0.47000363,6.1325564,17.902477,-6.75031662,-0.188933432,-3.746924162,-4.179961681,-1.491375566,-3.997053146,-0.456356555,-12.86854267,10.92142155,12.63911179,11.01352941,-14.28535668,-15.22465656,-15.06716777,-7.225143954,-15.00117733,-8.058327675,14.3,6.1,8.0,14.3,115800.0,9.4342041,-2.3025851,27.0,5.437295437,0.17819,51.2,0.416,36.740506,88.916877,2.768446435,1.845755519,-1.536061883,-1.197685992,0.798205969,-2.540143137,-0.264051391,5.543123672,2.561653846,-4.342805922,-2.995732274,-4.509860006,-2.292634762,0.148420005,-0.562118918,-4.605170186,-5.11599581,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-0.673344553,-0.510825624,-1.514127733,-1.560647748,-0.562118918,0.54,-6.907755279,-0.365581602,-0.805751979,-0.538047373,1.380132198,0.229672641,-0.286049932,2
53021,20.07144644,9.113058309,0.043288577,0.16121657,1.959800147,-0.653728923,0.000169947,0.90512039,-5.523387875,-19.76322256,-13.14768119,-7.689515118,-25.31858471,-18.02984262,-17.81198338,-10.57408265,-4.853061163,-14.45916251,-28.70836127,-8.467747206,-2.424491368,-16.78379972,-9.692399374,-31.44773394,-7.816408584,-15.09839551,-10.87796441,-6.204711473,-5.901762752,-24.72316423,-15.45026628,-8.446021136,-13.33076197,-7.046750416,-2.934680449,-1.798684495,-9.419786493,-14.25231123,-7.257356551,-13.30468389,-4.495813662,-16.17570673,-8.376179695,-6.495867252,-7.172206879,-6.353896618,-7.139417171,-6.339297771,-7.155677795,-6.702203274,2.1041341,-4.4130416,0.168723403,21.2,0.53062826,8.391304,45.464722,-7.016559601,3.307878256,-3.546537399,-4.586915493,-2.806834459,-3.741878748,-1.803944707,-9.348784447,11.83631976,11.94499777,11.82850513,-14.28535668,-15.22465656,-15.06716777,-9.185161618,-9.652348705,-7.628965378,10.0,8.1,16.5,8.5,147000.0,9.9721737,0.87546873,33.2,5.767633438,0.15206,37.2,0.429,32.552486,77.478661,0.841290709,2.262176284,-2.942804272,-1.396121972,0.264471276,-2.335490667,-1.232780168,4.762615515,0.0,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-6.171801994,0.276240647,1.215669155,-1.650535941,1.301129341,-1.381909251,-0.252147168,2
31115,24.98124027,7.412472528,0.042529655,-0.791275417,0.444729939,-0.845075793,0.000199048,1.031416708,-5.529880906,-21.38612341,-13.14768119,-35.23192358,-33.44016411,-16.65568782,-19.43136774,-10.46832945,-4.842508413,-16.3659182,-28.70836127,-14.79008195,-2.42472021,-18.41866707,-9.69349667,-24.97503644,-8.71442536,-16.37566244,-12.12704549,-7.276167515,-5.892889409,-24.72316423,-15.45026628,-8.874427088,-30.54979235,-7.046871295,-2.946292416,-1.801139191,-10.21137233,-14.37081031,-7.264641289,-13.53787882,-4.672697926,-13.62288617,-11.13791943,-5.755742073,-5.350276947,-9.174008369,-9.565587997,-5.755742073,-5.755742073,-5.755742073,0.0,0.0,0.21852054,28.9,0.0,5.3330002,95.653961,-8.179131508,1.048220634,-5.612581253,-5.779454708,-5.052339554,-5.308580399,-2.492953539,-8.587585449,4.274232605,9.278027836,6.584146617,-14.28535668,-15.22465656,-15.06716777,-4.502961222,-15.00117733,-12.09274387,7.0,1.3,15.3,38.1,58900.0,5.4889379,0.0,14.9,5.44418478,0.06452,21.9,0.392,100.0,0.0,2.717103263,0.644466945,-1.264162508,-1.1614897,0.946603812,-2.380709139,-0.14700006,8.067248147,0.0,-6.907755279,-4.605170186,-6.907755279,-2.975929646,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-0.673344553,-0.510825624,-0.653926467,-0.673344553,-0.562118918,0.0,-6.907755279,2.048106432,1.241754293,-2.170655012,-0.35914889,-0.266636103,-0.985393107,1
49019,30.75337331,9.24701885,0.054766905,0.284234377,1.298567139,-0.831329456,0.000267586,0.899393429,-5.527767227,-29.36545552,-12.51578982,-35.23192358,-26.4096014,-14.98052147,-26.08590841,-10.55428565,-4.849746902,-15.29538326,-28.70836127,-17.1662891,-2.424726266,-29.48253059,-9.690130668,-16.29751418,-8.837765832,-8.803537051,-11.6778873,-5.884916183,-5.885239705,-24.72316423,-15.45026628,-1.598015406,-15.27726126,-7.046158504,-2.946939326,-1.801407458,-28.96282729,-29.21090023,-7.265938204,-10.64313742,-4.834416156,-21.98063942,-7.05023098,-5.345482826,-6.357083797,-5.345482826,-5.994178295,-5.466110706,-5.035327911,-6.13394022,1.8245493,-4.7555957,0.038230992,13.4,-0.91629076,7.6115613,99.296562,-10.40707874,-1.606720686,-7.840528965,-8.38004303,-12.18485165,-7.536528111,-6.473873138,-15.18727303,6.409160113,6.895876674,6.042712007,-9.123922499,-5.069190595,-8.435206843,-6.239198409,-7.742673699,-8.031060219,15.4,5.9,5.6,21.3,194100.0,8.2212105,-0.51082563,31.0,5.161706448,0.25457,50.4,0.373,5.5826558,0.0,2.676628771,-0.099820976,-0.15127892,-1.372454167,0.948608593,-2.123053143,-0.221519849,7.058824057,0.0,-6.214608098,-2.995732274,-5.11599581,-4.509860006,-0.94160854,-0.713349888,-0.867500568,-6.214608098,-2.207274913,0.593326845,0.824175443,-0.415515444,-1.897119985,-0.127833372,-1.427116356,-0.733969175,-1.108662625,-2.207274913,0.009950331,-4.605170186,-0.510825624,-0.653926467,-0.673344553,-0.562118918,3.0,-6.907755279,-0.695861816,-2.082665682,-1.913506627,-2.490846157,0.982441247,-2.562856197,0
17191,21.12950981,11.83513349,0.046328932,1.289808269,2.295090704,-0.895756078,0.000588213,1.737584305,-5.448264501,-16.56093152,-12.92296221,-6.507972954,-19.10289234,-18.02984262,-11.33797816,-10.11483858,-4.711052301,-10.44914417,-13.15160336,-5.755144576,-2.403526931,-15.96106919,-9.469719381,-13.35266205,-5.733069806,-11.36867907,-8.107430416,-4.475364289,-5.220775194,-6.970524764,-12.83425554,-5.73784595,-10.3072318,-6.958668329,-2.776243417,-1.753430848,-9.825269173,-13.55451245,-7.202631495,-11.22836942,-2.584273281,-10.66494511,-8.117312431,-5.40926218,-6.394546032,-5.649212837,-7.161800861,-6.430913448,-6.682228088,-7.2418437,1.658228,-4.0295,0.149017529,20.4,-0.69314718,4.7933946,22.066826,-6.088020802,-0.621463418,-5.174240589,-5.046623707,-4.324294567,-3.217470407,-0.609525979,-12.07505989,7.602139194,12.13280148,8.434561301,-14.28535668,-15.22465656,-15.06716777,-15.42682671,-15.00117733,-7.328855038,8.6,7.2,9.9,10.2,65100.0,8.883502,-1.6094379,24.5,6.202803135,0.13734,31.6,0.437,7.3389021,93.6,2.709538972,1.920937766,-1.671531467,-1.4886355,0.869234273,-1.794885295,0.379597609,11.70514158,0.0,-6.214608098,-2.407945609,-5.11599581,-4.509860006,-0.673344553,-4.605170186,-4.605170186,-5.80914299,-1.560647748,1.388791241,2.999724295,3.69037833,-0.798507696,0.732367894,3.912822686,-0.248461359,-0.891598119,-3.506557897,-2.207274913,-2.995732274,-0.510825624,-0.653926467,-0.673344553,-0.562118918,0.0,0.123787776,0.543648422,0.374148548,0.224914566,0.821887851,1.231597781,0.699768007,4
22069,22.40870176,10.60550298,0.040351582,0.371504019,1.367365985,-1.296641426,0.000789761,2.601686938,-5.505234809,-10.983265,-11.20235903,-35.23192358,-33.44016411,-12.35650713,-13.69397706,-10.38395349,-4.824983619,-5.671389195,-8.663049759,-9.057293764,-2.346303522,-12.66756455,-9.325182049,-10.72899151,-3.550704782,-11.00455924,-6.707620641,-2.807957357,-5.017859997,-6.136300345,-12.10955217,-3.711271089,-30.54979235,-6.901474792,-2.946891448,-1.665452981,-8.914904064,-9.461895914,-7.168769916,-9.775509094,-3.995339009,-10.3969465,-7.327629089,-5.20582819,-6.578392029,-5.832135201,-6.381032944,-5.858337402,-6.73557806,-6.309059143,2.5802169,-3.4140742,0.132880707,24.6,-0.91629076,5.723372,80.045319,-7.570699215,-0.265582472,-5.707313538,-5.197314739,-4.773004532,-4.632652283,-2.460536242,-9.876046181,7.430039996,10.98050104,9.614140762,-10.5612937,-15.22465656,-10.57447192,-9.888636864,-15.00117733,-8.100818634,12.6,10.4,21.8,19.3,90500.0,9.6055527,-1.2039728,38.6,7.041797161,0.183,45.7,0.514,16.296821,86.636637,2.463374471,3.557911923,-2.00905774,-1.10854897,0.624113035,-0.871279823,0.123751789,12.53768042,4.351,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-0.257716642,0.2629807,-0.340813607,0.280518442,0.241870835,-1.417213678,-0.259983182,2
21155,19.93995116,12.76002042,0.046787446,1.250757479,2.450438957,-0.762459159,0.000944303,1.827314742,-5.475544247,-16.96953128,-13.04983737,-35.23192358,-33.44016411,-18.02984262,-14.89274378,-10.42178621,-4.796664285,-18.45634797,-28.70836127,-10.65940771,-2.417124228,-14.04980966,-9.636570469,-15.84237647,-4.549983438,-13.10369963,-8.059944528,-4.076727954,-5.757271114,-11.40026567,-11.04002808,-4.743119523,-15.25448602,-7.041671243,-2.946936951,-1.769103302,-17.70889514,-10.2725243,-6.418588414,-9.253972685,-2.828538335,-14.98912757,-6.898714542,-6.20556736,-7.12185812,-5.851395607,-6.758952618,-6.20556736,-6.758952618,-6.803404331,1.5260563,-4.160862,0.207859542,21.2,-0.91629076,4.6352339,52.296402,-5.446641922,-1.805892706,-6.746981144,-3.626256943,-5.006243229,-6.34669733,-1.445625901,-11.54475784,6.973636648,10.28304379,7.636410359,-14.28535668,-15.22465656,-15.06716777,-15.42682671,-9.888409221,-7.591861725,5.5,5.8,12.5,11.4,97000.0,8.8727674,0.0,20.2,5.226471424,0.13821,47.2,0.442,5.0,100.0,1.525187855,3.546815015,-2.0631233,-1.489825399,0.778923084,-1.848515723,0.247706213,11.85339542,2.452961538,-6.214608098,-3.218875825,-6.214608098,-3.863232841,0.019802627,-0.84397007,-2.207274913,-6.214608098,0.009950331,0.009950331,0.732367894,2.308567165,0.048790164,0.343589704,1.617406082,0.076961041,0.029558802,-2.207274913,-0.673344553,-2.813410717,-0.510825624,-0.653926467,-0.673344553,-0.562118918,0.0,-6.907755279,0.703157902,0.646262527,-0.314942122,0.396169364,1.232699037,0.406628251,4
6059,24.56440902,11.36136165,0.04324501,-0.008105761,2.565724441,-0.960791554,0.0002399,2.841331623,-5.194391504,-18.66654989,-13.14768119,-6.005903399,-33.44016411,-17.94867393,-17.49557476,-10.37718739,-4.846741785,-10.51682701,-2.480542969,-9.483501825,-2.423624938,-16.54554836,-7.353376297,-11.61925679,-8.970579907,-11.00869845,-8.163059712,-3.120587427,-5.70434821,-12.29734776,-15.45026628,-5.097550283,-30.54979235,-6.736857574,-2.840568095,-1.394477922,-10.89606153,-17.55008415,-7.010988719,-13.53787882,-3.806722601,-7.499796065,-7.803571701,-6.172083855,-6.77081871,-5.061551094,-6.682167053,-5.769169331,-6.53181076,-6.666646481,5.1047325,-4.9080114,0.205615388,25.9,1.0986123,13.510494,47.936897,-7.699023247,0.572392225,-6.151739597,-7.449165344,-5.224358082,-6.449384212,-4.164986134,-6.511254787,9.524243157,9.176714644,8.445797435,-14.28535668,-15.22465656,-12.99167191,-11.714744,-13.55149895,-8.0361166,23.5,7.4,7.1,5.5,607900.0,13.799892,1.1939225,39.2,6.267731667,0.33159,47.6,0.455,7.1207801,46.605108,2.845347759,3.094659851,-2.2913863,-1.40122258,0.566484829,-0.582185067,-0.78605478,4.066770969,14.615,-5.80914299,-2.302585093,-4.509860006,-2.292634762,-1.427116356,1.913977102,-1.560647748,-5.298317367,-2.207274913,2.303584593,2.310553263,1.621366483,0.048790164,1.124929597,0.039220713,0.732367894,-0.634878272,-2.207274913,-1.560647748,-3.506557897,-0.510825624,-0.653926467,-0.478035801,-0.562118918,0.0,-5.012499681,-3.33452177,0.094389632,-0.163321778,-0.204383254,1.594956875,0.64058131,4
55079,21.99213095,12.89047697,0.037584572,0.831898804,2.599820778,-1.261110593,0.000323348,1.283936628,-5.453351956,-19.02633431,-13.14768119,-6.285030563,-16.93444745,-18.02984262,-17.08766353,-10.41328956,-4.846729314,-12.47456357,-15.33851008,-7.024616563,-2.414357074,-16.16886112,-9.534364054,-13.31820212,-6.245578861,-13.35190045,-9.027890893,-2.85804172,-5.82922726,-24.72316423,-15.04974986,-6.975439797,-12.32775793,-7.005172955,-2.896085338,-1.767064679,-14.00087643,-12.40532167,-7.199275296,-11.04650755,-3.299901941,-9.757859146,-6.814854145,-6.05701828,-6.688560486,-5.603886604,-7.010728836,-6.220677853,-7.24120903,-5.890137672,4.0217738,-4.3251371,0.271635001,21.5,1.7578579,13.039964,27.133009,-7.405308247,-3.200298071,-9.309545517,-6.830608845,-8.337684631,-8.452095032,-3.703743458,-11.71432114,4.62904946,7.663497687,5.277476701,-14.28535668,-13.55353164,-15.06716777,-13.58855669,-12.30564296,-7.416193962,17.3,9.3,14.9,8.7,165700.0,12.846272,-0.51082563,46.6,7.111968994,0.23323,67.3,0.451,1.0594734,99.907063,3.840885728,4.408930498,-1.369153041,-1.361488599,1.114181291,-2.124320768,0.275446585,9.425338438,0.0,-6.907755279,-3.506557897,-5.11599581,-6.214608098,0.113328685,-0.820980552,-3.912023005,-6.214608098,-3.912023005,-2.207274913,0.076961041,0.722705983,-2.120263536,-2.525728644,-1.966112856,-1.714798428,-2.040220829,-2.207274913,-2.995732274,-3.912023005,-0.510825624,-1.771956842,-2.207274913,-0.562118918,0.0,-4.665763858,-1.388429284,0.059048209,-0.40902251,-1.267979264,0.373213291,-0.277317971,2
46105,16.78065615,5.84881995,0.042673896,-1.180162843,0.411743865,-1.00125754,0.000220376,1.326994133,-5.534006066,-15.77404062,-13.14768119,-35.23192358,-33.44016411,-18.02984262,-13.82633019,-10.38600559,-4.849865068,-12.10705143,-22.33075315,-9.578780919,-2.301103456,-12.77328375,-9.19275972,-19.87899197,-3.781745244,-10.82964768,-6.472731236,-2.600570602,-5.864442071,-24.72316423,-15.45026628,-2.256511971,-18.41030169,-6.957773298,-2.946937554,-1.651683302,-12.39603526,-10.24371282,-7.268586418,-13.53787882,-4.69735063,-9.359483762,-6.901737213,-4.864855289,-5.602454185,-5.435400009,-5.920907974,-5.803124905,-5.292299271,-5.435400009,0.28768212,-4.3363991,0.111371062,12.3,0.0,7.1695032,77.739906,-8.501950264,-3.403261185,-5.935400009,-6.707513332,-6.25362587,-5.631399155,-1.947875261,-13.79013157,7.622443771,11.22012342,9.161385569,-14.28535668,-15.22465656,-15.06716777,-6.390792534,-15.00117733,-7.307202339,14.3,1.4,11.2,24.0,50800.0,7.2232957,0.0,30.6,5.470827579,0.12969,29.6,0.547,39.839034,0.0,1.648823146,-1.098412556,-1.308122756,-1.246841712,0.889112107,-2.463347803,-0.291627209,6.134961559,7.828846154,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-6.907755279,0.745422244,-2.748461246,-0.73827678,-0.065532103,-1.374539137,-2.252972841,0
37009,16.85075776,10.21507237,0.047587254,1.731940126,2.379972676,-1.003741544,0.000470253,2.718638812,-5.49262681,-11.28937065,-12.01419434,-35.23192358,-21.4846212,-14.29328138,-13.74804781,-10.47552142,-4.652669124,-5.686414773,-9.643378884,-10.23840113,-2.386986388,-13.71423323,-9.523434032,-14.7177919,-4.175462063,-10.25430551,-7.515863847,-4.225732479,-5.396141968,-9.953749045,-10.42750074,-4.400499928,-11.70051338,-7.00710829,-2.946865306,-1.738533034,-12.65742323,-9.980980372,-6.589666533,-10.81590171,-3.481320197,-12.59017616,-8.827651024,-5.504415512,-7.269506931,-5.807226658,-6.812748432,-5.896457672,-6.363798141,-6.322125435,1.3862944,0.0,0.110822239,25.0,0.0,4.8817601,82.359573,-5.666287422,-2.373908997,-7.88168478,-5.115792751,-5.985536098,-6.584168434,-2.370764494,-8.28579998,7.118853239,8.37791963,6.882480205,-14.28535668,-15.22465656,-15.06716777,-9.518079307,-9.112558832,-7.816050529,11.1,9.8,12.4,29.2,145700.0,9.3799143,-0.91629076,20.8,5.804905415,0.19632,37.3,0.447,83.061471,28.767123,0.120659737,3.537161797,-2.485626605,-1.360347304,0.669153434,-2.02993024,0.163030349,9.933073154,9.055079826,-5.11599581,-1.832581464,-4.199705078,-3.863232841,-1.108662625,-0.415515444,-2.207274913,-4.96184513,-3.912023005,-2.207274913,0.076961041,-0.235722334,-2.120263536,0.336472237,-1.966112856,-1.272965676,-2.040220829,-3.506557897,-2.995732274,-3.912023005,-0.510825624,-0.653926467,-0.673344553,-0.562118918,2.03,-6.907755279,0.258886606,0.167483196,0.287180066,-0.112889394,0.890581965,0.356719226,4
38025,12.38572397,6.069201218,0.041225999,-0.808526148,0.407866349,-1.052679405,0.000295747,0.759525919,-5.545668735,-20.81947227,-13.14768119,-35.23192358,-33.44016411,-18.02984262,-18.86187327,-10.57309046,-4.850974526,-16.70443338,-28.70836127,-14.31285903,-2.420877973,-17.8719724,-9.693219193,-17.66667264,-8.082169281,-16.67404068,-11.59017098,-6.930925609,-5.901871409,-24.72316423,-15.45026628,-8.202933635,-16.77298308,-7.046556023,-2.946941381,-1.800718249,-12.7955807,-13.71385672,-7.278002642,-13.53787882,-4.892346926,-13.98086824,-7.072139263,-5.685844898,-6.561313629,-6.091310024,-6.784457207,-6.784457207,-5.868166447,-7.477604389,1.0296195,0.0,0.059403808,22.3,0.0,5.7098374,73.683121,-7.888655663,-3.39764452,-5.322105885,-5.372265339,-3.771610975,-8.37624073,-1.413766742,-13.82915878,8.654116326,11.64826824,8.594543046,-14.28535668,-15.22465656,-15.06716777,-5.772791983,-15.00117733,-12.09274387,12.7,3.6,6.2,37.7,73000.0,7.1838708,0.0,15.1,5.189836502,0.12987,32.1,0.426,21.38009,0.0,1.01737759,0.085795495,-1.231616572,-1.206968896,0.832527598,-2.36429942,-0.273819547,4.967654816,7.398776488,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-0.755022584,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-2.207274913,-4.605170186,-4.605170186,-0.510825624,-0.653926467,-0.673344553,0.737164066,0.0,-6.907755279,0.927161098,0.190752357,-1.986937523,-0.026670888,-0.311074317,-1.215067863,1
