,"{'eta_crossover': 10, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 90, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 90, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 90, 'selection_type': 'ran'}"
10,4.206557031442173,4.117093559045611,4.0392293650175475,4.0312688572204465,4.1422952188504905,4.1568219883060555,4.13319754144724,4.013438058422434,4.174371321014485,4.150596436760279,4.150829596198503,4.1716118724153874,4.131172402434471,4.175128775141622,4.178136686115654,4.12232989117364,4.245993214054718,4.025383867029092,4.136487744851202,4.1574673435698,4.180584929601241,4.129859376404146,4.16946136830349,4.121273155300176
11,4.238481406020801,4.263970891018343,4.232983527838688,4.354470228199773,4.146462124251565,4.239767983976999,4.188539352461169,4.32463035885802,4.369061782493921,4.347157622883145,4.1350047497549065,4.2055084729939365,4.279991173637915,4.319937815938633,4.190892284830022,4.191985141280036,4.108738785722925,4.296114199886985,4.1714236666633875,4.488328648713878,4.22787574229587,4.281514515151978,4.233844360880821,4.1384706498956145
12,5.5435137283210185,5.546561678404798,5.541352069215197,5.5400648158387895,5.542723623521301,5.553704604643564,5.5383993555767805,5.5458043193651845,5.543137010692656,5.5521937525098055,5.546002810072889,5.54242591396517,5.552106953829352,5.543173327807996,5.554493307876119,5.544396191496268,5.5477583374266155,5.548011801201248,5.5488209209972315,5.562392848933021,5.5485340844491144,5.546772814142629,5.551449382206745,5.543156361708945
13,5.500171659834354,5.505498213823987,5.502987793748495,5.507529769561449,5.557448485745713,5.491003680044119,5.513710019284872,5.4929885493152355,5.494814065891082,5.503168358548612,5.521886244436839,5.522891432992143,5.492006696557331,5.505411176500872,5.505112460759944,5.502293732912665,5.494506263571735,5.505995896346546,5.525458209577461,5.500282771661933,5.496723621883435,5.501400316795421,5.542626892095772,5.513237090184586
14,5.551365353987442,5.570075415456849,5.531067766862814,5.545913886115069,5.570228923107953,5.5372482543927815,5.566163345985412,5.495086267415918,5.539644556421269,5.587684077778406,5.576901126215042,5.57026390285571,5.510995270325608,5.60401721601515,5.68249270010391,5.536436994219599,5.658553533901867,5.59167065439924,5.5575515595708245,5.529583070575953,5.597485338917826,5.543971044594404,5.520598377291363,5.535668594171694
15,5.717520031736729,6.554556677102575,5.635622722397957,5.7095476403579735,5.700669414043283,5.787543567687417,5.75329861558151,5.684258952539763,5.667717783758053,5.793953551803696,5.860773716186874,5.635488498330823,5.709897184641005,7.311232917629967,5.554607719763584,5.699607640187822,5.7477690283111285,5.767697808712525,5.647417223483199,5.613289959172369,5.730979291089457,5.661191861123586,5.883342116237827,5.7881311128238995
16,5545.062325163985,5542.010712603016,5542.994666094679,5539.345660889823,5554.950384406666,5539.508952542988,5539.049053771026,5541.470562676672,5551.140663930697,5543.872442413858,5543.290309146517,5542.860938043001,5546.3687854319005,5538.458769663005,5552.994003531894,5538.468879981412,5549.597704627888,5540.077216943059,5542.486025815962,5538.720088854216,5543.103305118177,5550.294147807462,5544.37961800859,5541.844589682574
17,4404.5194915654065,4404.119988584397,4405.239441689868,4404.027367759723,4404.69198658683,4404.022133746364,4404.999182804898,4403.751112843909,4403.758039396042,4404.451567559804,4405.00284856948,4404.387122522577,4404.70390766153,4404.4534764594555,4404.794734817996,4403.884920914091,4404.911730699242,4404.62500121681,4404.852189148788,4403.907951830999,4403.918945779702,4404.464508297113,4404.5947635214725,4404.786948285873
18,4387.160706811605,4384.675731713285,4369.35739180255,4400.094541735436,4369.444383192473,4371.436142081995,4371.777568793143,4372.887402375804,4387.76233475308,4368.816721152978,4374.606867952097,4397.931230703103,4375.686814702165,4389.8021196446925,4376.912748304399,4381.635938534873,4365.488620574713,4392.257553911117,4368.645787965789,4392.406085425226,4380.4882293454,4370.301614808027,4368.918561748051,4374.691133694441
19,4365.871547974643,4365.3371106815575,4363.681401857367,4363.8368912133365,4363.882940967985,4365.700111267255,4361.3611258517585,4365.464004317281,4363.332542882375,4365.853422335482,4366.403624103805,4369.197819895163,4364.068587096892,4365.734470704098,4362.478671787379,4362.08267920705,4363.958541681314,4361.508375332261,4364.846686339283,4364.45479747154,4355.684308176606,4357.575832845694,4359.180114087098,4363.120511422532
20,630.7755341198817,625.7600735610816,625.9327345389838,625.950664500048,628.2977725300839,626.3766407561526,626.7610736981484,625.8488032577546,626.2281284967854,625.7880934105996,626.2338467207067,626.1965763915299,626.098657452714,625.8938575107945,625.8477211556458,626.1069483685025,626.4834694105097,626.3856028271289,626.782195920926,627.0847278972622,625.834342392725,626.3605018617586,626.6032667563944,626.2287514312754
21,569.2846088315268,567.5383118039907,567.7295774515271,567.4293912891462,567.4853291997896,568.7921555955047,566.8442852259346,567.2586508468489,566.8143095859966,569.5295797182326,567.6650529050657,568.7191904684598,567.9156143875501,566.8997410296571,566.9498476806259,567.198137096487,568.0511984793313,568.2533404653549,567.98542346158,568.3435642948313,567.6658890330405,567.3256348656628,568.605048351824,568.0305077936285
22,563.9990785694857,564.3834846489835,566.537304935356,562.6671867485497,561.5042746304842,562.0791335684194,563.9207573439257,563.7275894780208,563.2311652121239,562.3417388327999,565.5631135498659,566.3463993024616,564.5451887699,561.1946664066817,564.505442124847,564.8606906158382,567.1867310805211,564.5447268086283,567.7264354031208,564.4600239473253,562.4765052399498,561.4821448247668,563.8264103891358,564.3497034479553
23,565.533174125485,569.7297191935696,566.4062829711635,567.855599630916,565.3843590114392,569.225252652466,567.0451289608734,567.4234973721503,567.3211908535739,570.1427715971099,564.2327415263757,568.6014799427994,566.8656912920376,565.1334860206889,563.5541745668443,568.0331220227728,565.9062325210244,567.3730760927593,566.1656293298597,566.4364712896902,565.912821533512,565.7178432402038,568.6207233119694,564.8622488706723
24,1245.408383314634,1241.601085895973,1241.1344250890438,1241.1279169883785,1241.889262422785,1241.1032308198,1242.4695958755162,1240.162197760079,1244.966218410408,1242.5782479644577,1246.1018985686273,1240.3223971583845,1241.8198046348762,1241.6361706918651,1261.4722842586636,1241.3293777337465,1242.7818287351977,1241.45494687769,1243.0041935332122,1240.7574703217194,1244.188689560978,1241.995091865303,1251.1727884679594,1241.310947537692
25,1259.7263363802663,1258.1662724672544,1250.8682235828726,1250.3484368283098,1257.4334848855992,1241.6932994660867,1272.5599064084022,1248.544976526534,1248.0823464488665,1266.8939967169508,1246.918993214568,1254.6807143697997,1238.885966131804,1262.9701718248953,1236.3600265896123,1258.5110879984497,1255.4257182233873,1262.5427160308634,1245.6776096555127,1251.0177766015056,1234.9394252917023,1248.6828476716394,1253.041886535334,1256.2272575124025
26,1298.143914886931,1281.3957933038394,1285.4333273205427,1300.8549458463965,1279.963225611969,1280.4124274527849,1350.0399879392721,1244.7555283439299,1249.0676067640336,1315.7536185540796,1261.976720540964,1327.800211834912,1314.7577136420773,1347.6530809170945,1300.8989013744297,1253.5541653948742,1280.4990237438988,1277.214826258091,1303.3828409803186,1338.4677108251437,1309.3150737295985,1284.0267166516717,1287.892662530292,1289.5191045283418
27,1428.1349786942096,1367.926422140011,1384.2879321210942,1491.271849455076,1336.1900488283077,1378.076643253298,1413.5419237008643,1335.4955665245457,1313.0722471238037,1310.7958769293305,1437.8177465413771,1363.368824374967,1369.641115076648,1321.0009932017615,1337.7896076738853,1354.3801878957997,1374.9180373427118,1389.0792578691771,1428.8260185896675,1299.9994623895166,1382.4789058474087,1340.1070453790048,1354.785152490621,1379.4958951540905
28,5299.017433837511,5302.514966966938,5300.072803848319,5300.557935721889,5298.119202080612,5297.970001455717,5302.448254358513,5298.689281123882,5298.755372894975,5300.446538076889,5300.948821130499,5301.330612283544,5298.937907852655,5301.43207391407,5301.286986556177,5299.4327203265575,5305.668244010638,5300.315370607037,5300.406299342172,5298.119676509349,5299.035104847807,5298.5675949058905,5300.179430108204,5297.781859735661
29,5120.411063728395,5115.84129429694,5116.55291608369,5115.905201982966,5120.762815190209,5116.689523045553,5118.859644979169,5121.071075903108,5120.158723253786,5120.049802588544,5116.345557693187,5116.109308998983,5116.000821828933,5116.225212373008,5115.745100342862,5115.796320505298,5116.534099994134,5116.210474267948,5116.250512563027,5116.039891142368,5116.946816505768,5115.877870429114,5115.8586227946535,5115.819209846037
30,5118.928543973316,5116.283639507244,5115.601704039656,5116.193144593918,5117.8604387480445,5114.469508901296,5114.203186130078,5112.553838629189,5112.736004990624,5115.551690600284,5114.206583654229,5116.056499756367,5113.127051671276,5115.463165690313,5113.9980716910595,5114.57830055418,5115.461061016728,5113.666974175635,5115.845573211025,5112.90572304486,5115.58757025575,5116.540895296461,5116.991916323322,5114.685396502387
31,5113.566384937221,5114.418763356791,5112.963784498487,5114.859120473686,5121.969430853222,5114.733724681117,5113.1059624318,5115.019918095923,5114.283616785408,5113.597731859832,5112.918104725072,5117.485023459809,5112.749470497408,5115.313956012706,5113.054974512267,5113.343628398511,5114.475317827257,5115.443614164439,5111.33537739286,5112.684249584613,5111.956871673326,5114.426637154709,5114.21563946305,5112.601319567526
32,7807114321.949324,7805149796.094483,7813860119.350069,7695876815.540741,7655143326.184846,7622707175.317,7897775418.027896,7610359107.718617,7873958898.067692,7769792166.555972,7760308368.941049,7446658761.39221,7542530229.727269,7716566582.433304,7834229826.355404,7603967301.60697,7753735384.875372,7823524656.725387,7873398239.163068,7601685541.812607,7731945857.496068,7655377763.347577,7367260257.443253,7780935369.945348
33,5812325890.7737465,5814965105.472035,5815532839.10234,5815139274.293038,5811301195.059783,5815475375.596197,5810020988.273215,5813660294.983615,5814148688.613787,5816180208.655402,5812270518.585676,5816507506.612484,5810475288.204841,5814951770.934684,5812135963.3927,5814281539.251614,5814967734.881133,5818206661.249993,5812379043.751556,5815857656.723117,5812198183.290131,5819142184.310131,5811289370.06757,5815949100.604586
34,5865537089.918599,5997961747.461604,5977915514.364649,6023538334.378277,6040670925.507337,5884208362.301727,5847089895.315873,5862048061.435557,5855464333.21453,5867347042.337521,5838042690.32598,5861314193.872957,5854159951.095041,5821921852.260025,5904860268.662514,5860068364.9820175,5835819162.524849,5904072010.974037,5817036699.743349,5956489297.740209,5866405924.185008,5868243494.074777,5844386062.7693615,5888643894.457625
35,5961689696.942288,5982744051.748811,5990087497.059039,5997307594.250958,6024532918.186319,5983167014.155287,6004666916.092124,5975941864.995564,5965134369.728069,5982952575.853236,5991328252.860555,6011597544.03586,6029673948.9279995,5986229335.958354,5990767864.069481,5978653406.266836,6007061720.698883,6002832726.25893,5961816754.394689,5996107852.498701,5861249367.564441,5981792548.784623,5984473475.797335,5968278197.214703
