,"{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'ran'}"
10,5.803999647065388,4.9938354572717225,5.46790644228878,4.6137334121524605,5.060287058010659,4.584543838401872,5.106244054095885,4.976828106590288,5.267912666580405,5.16715908968352,5.099137998441352,4.767253522102058,5.11424357193258,5.543732401409979,5.172488792746072,5.005097568263001,4.801968259263096,5.252403432484479
11,5.550024494930484,5.691819170525101,5.894240920991569,5.125966831179471,5.263650778230034,5.489657063498483,5.695455830785213,5.809757145853088,5.838888822599983,5.016311032793414,5.416690529337857,5.358716393418626,5.45199969651812,5.224678887884543,5.500827169125912,5.616831137564271,5.364223925470355,5.792975098302965
12,9.105866858325289,9.040890389015784,9.117158260689003,8.969931092030574,9.041404314176397,8.991718922495798,9.05388177831256,8.98970223334636,8.984354493797026,8.980349014291733,9.073009996126109,9.0111235529066,9.169247603052408,9.008215306220011,9.014866673051626,9.130661669411165,9.218618316993856,8.984513397039594
13,9.338934678962364,9.430876054023875,8.997188569030635,9.156985915483531,9.271746289888135,9.109430584275598,9.098498736212084,9.214386052256957,9.216648323599088,9.159844118139587,9.128437576919506,9.092863523831397,9.197165724458328,9.189740649905778,8.987594335073837,9.251673187789507,9.263948648125018,9.14578312711272
14,9.433269946990293,10.1877923704749,9.604039873551912,9.610178525288843,9.461820734099659,9.505894020779241,9.53676481568636,9.398043415744016,9.436366365983442,9.489723990641561,9.525671076171651,9.283525640409724,9.399188869065997,9.331731952290088,9.512590760960414,9.658515213875134,9.16018346911874,9.313942387595997
15,10.388160722919636,10.088325533177246,11.115240682096168,10.108560566790512,9.742552447292132,9.952847792700044,11.041680224850216,10.110659301013973,10.345340924120745,10.257079982542292,10.156405023407705,10.119934287850137,10.153439710949625,10.20837247957671,10.241611513800219,10.302657989555568,10.312893179628547,10.343631459739099
16,432.15304373002795,407.6304807524598,414.33535163805794,386.2885012053673,398.0556414222764,384.1981651380813,421.9834253628044,402.0713824119562,394.58082666770775,397.2743673532837,386.4674520802131,377.43789556983126,392.7025275150386,403.83709370029493,391.3908346990533,383.23085407094624,380.513045817004,404.45905708465347
17,806.7967643969828,774.812595225048,591.377596758964,783.9847597965284,775.8724247210544,787.9926489468517,626.3735813872294,795.1765432912133,533.3198338357092,805.1623909406042,597.5910532388817,777.1665489990645,805.1991116675739,782.6846697568602,502.3770223402134,786.7058826117176,774.4796603502924,595.937725743581
18,827.1819082385749,797.6068829519047,826.4169903649673,793.2336836337083,825.7225545962383,817.1528038795369,823.9825573396024,829.014066381752,829.8578807743554,827.8038322955509,828.7631623182173,827.8058139348877,830.8586830354034,828.1450555834995,829.6734159158358,784.3844094604422,826.4972069638957,826.1617123244554
19,836.6217535942608,832.9135240804733,841.2287321996995,832.0175884293442,828.4581735774866,822.1766114556061,835.2098150459904,837.0018405135758,835.3623337790223,826.9703624688144,825.8159591111975,824.6643629256877,822.7672376367728,839.4209518111336,832.7029851603298,832.2945190992236,826.8385003067457,831.1425359831928
